Car_id,Date,Customer_Name,Gender,Annual_Income,Dealer_Name,Company,Model,Price,Dealer_No,Phone,Transmission_Auto,Transmission_Manual,Color_Black,Color_Pale_White,Color_Red,Body_Style_Hardtop,Body_Style_Hatchback,Body_Style_Passenger,Body_Style_Sedan,Body_Style_SUV,Engine_Double_Overhead_Camshaft,Engine_Overhead_Camshaft,Dealer_Region_Aurora,Dealer_Region_Austin,Dealer_Region_Greenville,Dealer_Region_Janesville,Dealer_Region_Middletown,Dealer_Region_Pasco,Dealer_Region_Scottsdale,Car_Age
C_CND_000133,2022-01-10,Aniyah,1,13500,U-Haul CO,Plymouth,Voyager,20000,78758-7841,7541816,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2
C_CND_000134,2022-01-10,Elise,1,1650000,Hatfield Volkswagen,Nissan,Maxima,29000,99301-3882,8368460,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
C_CND_000135,2022-01-10,Vivian,1,520500,Rabun Used Car Sales,Chrysler,Cirrus,12500,85257-3102,7578367,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2
C_CND_000136,2022-01-12,Jacqueline,0,500000,U-Haul CO,Mercury,Grand Marquis,16001,78758-7841,6435654,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2
C_CND_000137,2022-01-12,Jada,1,1172500,Buddy Storbeck's Diesel Service Inc,Lexus,ES300,27250,06457-3834,7906708,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2
C_CND_000138,2022-01-12,Jade,1,441000,C & M Motors Inc,Dodge,Intrepid,11000,60504-7114,6536878,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2
C_CND_000139,2022-01-12,Jaelynn,1,1310000,Capitol KIA,Nissan,Maxima,22001,38701-8047,6374244,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2
C_CND_000140,2022-01-12,Jamie,1,13500,Chrysler of Tri-Cities,Dodge,Avenger,22000,99301-3882,6500188,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2
C_CND_000141,2022-01-12,Janelle,1,1200000,Chrysler Plymouth,Chevrolet,Corvette,22000,53546-9427,8574162,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2
C_CND_000142,2022-01-12,Jasper,1,1680000,Pars Auto Sales,Acura,RL,18000,38701-8047,6655590,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2
C_CND_000143,2022-01-12,Jayden,1,1340000,Pitre Buick-Pontiac-Gmc of Scottsdale,Honda,Odyssey,27000,99301-3882,6691774,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2
C_CND_000144,2022-01-12,Jesse,0,901000,Progressive Shippers Cooperative Association No,Oldsmobile,Intrigue,25000,53546-9427,7264601,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2
C_CND_000145,2022-01-12,Joel,0,849500,Rabun Used Car Sales,Acura,RL,26500,85257-3102,7583887,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2
C_CND_000146,2022-01-12,John,1,13500,Race Car Help,Ford,Taurus,69000,78758-7841,8687698,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2
C_CND_000147,2022-01-12,Jonah,0,1071500,Ryder Truck Rental and Leasing,Oldsmobile,Silhouette,14150,06457-3834,7808972,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2
C_CND_000148,2022-01-12,Annabelle,1,1740000,Progressive Shippers Cooperative Association No,Saab,05-Sep,28000,53546-9427,6099473,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2
C_CND_000149,2022-01-12,Aria,1,13500,Rabun Used Car Sales,Honda,Civic,43000,85257-3102,8406767,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2
C_CND_000150,2022-01-12,Ariana,1,1700000,Race Car Help,BMW,528i,25000,78758-7841,7946702,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2
C_CND_000151,2022-01-12,Arianna,1,1100000,Ryder Truck Rental and Leasing,Oldsmobile,Silhouette,12000,06457-3834,6420448,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2
C_CND_000152,2022-01-12,Ariel,1,13500,Saab-Belle Dodge,Lexus,LS400,39000,60504-7114,7232005,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2
C_CND_000153,2022-01-12,Arielle,1,2155000,Scrivener Performance Engineering,Cadillac,Eldorado,60500,38701-8047,7622532,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2
C_CND_000154,2022-01-12,Louane,1,13500,Iceberg Rentals,Volkswagen,Jetta,16000,53546-9427,7398647,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2
C_CND_000155,2022-01-12,Nina,1,13500,McKinney Dodge Chrysler Jeep,Pontiac,Bonneville,19000,85257-3102,7387235,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2
C_CND_000156,2022-01-12,Laurine,1,661000,Motor Vehicle Branch Office,Chevrolet,Monte Carlo,44000,78758-7841,8931658,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2
C_CND_000157,2022-01-12,Noah,0,13500,Nebo Chevrolet,Oldsmobile,Aurora,71000,06457-3834,7887874,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2
C_CND_000158,2022-01-12,Arthur,1,13500,New Castle Ford Lincoln Mercury,Ford,Mustang,25000,60504-7114,8238020,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
C_CND_000159,2022-01-12,Romain,1,2750000,Pars Auto Sales,Mitsubishi,Diamante,18000,38701-8047,6735346,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2
C_CND_000160,2022-01-12,Vivienne,1,13500,Race Car Help,Ford,Expedition,22000,78758-7841,6859342,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2
C_CND_000161,2022-01-12,Gurdeniz,1,13500,Diehl Motor CO Inc,Mercedes-B,M-Class,41000,06457-3834,7891679,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2
C_CND_000162,2022-01-12,Anais,0,13500,Gartner Buick Hyundai Saab,Ford,Focus,49000,38701-8047,8493769,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2
C_CND_000163,2022-01-12,Yael,1,950000,Scrivener Performance Engineering,Volkswagen,Jetta,19000,38701-8047,8239781,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2
C_CND_000164,2022-01-12,Yasmine,0,715000,Star Enterprises Inc,BMW,528i,21000,99301-3882,6539980,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2
C_CND_000165,2022-01-12,Matheo,0,13500,Rabun Used Car Sales,Subaru,Forester,22000,85257-3102,6815074,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2
C_CND_000166,2022-01-13,Jaslene,0,847000,Classic Chevy,Plymouth,Breeze,16000,85257-3102,8431840,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2
C_CND_000167,2022-01-13,Jasmin,0,13500,Clay Johnson Auto Sales,Volkswagen,Beetle,45000,78758-7841,8808261,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2
C_CND_000168,2022-01-13,Jasmine,1,1176500,Diehl Motor CO Inc,Dodge,Intrepid,11650,06457-3834,8193979,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2
C_CND_000169,2022-01-13,Jayda,1,955000,Enterprise Rent A Car,Hyundai,Elantra,26000,60504-7114,6422078,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2
C_CND_000170,2022-01-13,Jonathan,1,800000,Saab-Belle Dodge,Saturn,SW,36000,60504-7114,7960177,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2
C_CND_000171,2022-01-13,Jordan,1,13500,Scrivener Performance Engineering,Lincoln,Continental,82000,38701-8047,6642461,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2
C_CND_000172,2022-01-13,Joseph,0,13500,Star Enterprises Inc,Chevrolet,Camaro,24000,99301-3882,7781272,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2
C_CND_000173,2022-01-13,Allison,1,626800,Nebo Chevrolet,Nissan,Pathfinder,11800,06457-3834,6438030,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2
C_CND_000174,2022-01-13,Ashley,1,2115000,Star Enterprises Inc,Toyota,RAV4,27500,99301-3882,7063414,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2
C_CND_000175,2022-01-13,Aubree,1,2810000,Suburban Ford,Mercury,Villager,36000,53546-9427,7033838,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2
C_CND_000176,2022-01-13,Aubrey,1,13500,Tri-State Mack Inc,Jaguar,S-Type,20000,85257-3102,8626515,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2
C_CND_000177,2022-01-13,Autumn,1,13500,U-Haul CO,Mercedes-B,SLK,17000,78758-7841,8692179,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2
C_CND_000178,2022-01-13,Victor,1,1589000,Pitre Buick-Pontiac-Gmc of Scottsdale,Volkswagen,Jetta,16900,99301-3882,8280131,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2
C_CND_000179,2022-01-13,Ludivine,1,1385000,Progressive Shippers Cooperative Association No,Buick,Regal,46500,53546-9427,6775570,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2
C_CND_000180,2022-01-13,Anais,1,2000000,Rabun Used Car Sales,Mercedes-B,C-Class,14000,85257-3102,8957521,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2
C_CND_000181,2022-01-13,Luckas,1,951000,Race Car Help,Toyota,Sienna,16000,78758-7841,6492064,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2
C_CND_000182,2022-01-13,Victor,1,1390000,Race Car Help,Volvo,S70,22000,78758-7841,6729766,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2
C_CND_000183,2022-01-13,Yitty,1,2320000,U-Haul CO,Nissan,Altima,20000,78758-7841,8827586,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2
C_CND_000184,2022-01-13,Yocheved,0,2752000,Progressive Shippers Cooperative Association No,Toyota,Celica,14200,53546-9427,8378577,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2
C_CND_000185,2022-01-13,Zissy,1,655000,Rabun Used Car Sales,Saturn,LS,51000,85257-3102,6300537,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2
C_CND_000186,2022-01-17,Jayla,1,890000,Gartner Buick Hyundai Saab,Mitsubishi,Diamante,19000,38701-8047,7658357,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2
C_CND_000187,2022-01-17,Jaylah,1,1330000,Hatfield Volkswagen,Lexus,GS400,31000,99301-3882,7154079,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2
C_CND_000188,2022-01-17,Jayleen,1,13500,Iceberg Rentals,Porsche,Carrera Cabrio,32000,53546-9427,7160297,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2
C_CND_000189,2022-01-17,Jaylene,1,900000,McKinney Dodge Chrysler Jeep,Dodge,Ram Van,31000,85257-3102,8063218,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2
C_CND_000190,2022-01-17,Judah,1,570000,Tri-State Mack Inc,Oldsmobile,Silhouette,14000,85257-3102,8641482,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2
C_CND_000191,2022-01-17,Jude,1,715000,U-Haul CO,Audi,A6,25000,78758-7841,6554530,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2
C_CND_000192,2022-01-17,Julian,0,630000,Progressive Shippers Cooperative Association No,Oldsmobile,Cutlass,46000,53546-9427,6440545,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2
C_CND_000193,2022-01-17,Justin,0,700500,Rabun Used Car Sales,Mercedes-B,S-Class,39500,85257-3102,7293423,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2
C_CND_000194,2022-01-17,Ava,1,2130000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,3000GT,39000,06457-3834,6687979,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2
C_CND_000195,2022-01-17,Avery,1,13500,C & M Motors Inc,BMW,528i,31000,60504-7114,8525846,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2
C_CND_000196,2022-01-17,Bella,1,2950000,Capitol KIA,Chevrolet,Malibu,41000,38701-8047,6436923,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2
C_CND_000197,2022-01-17,Blessing,1,2150000,Chrysler of Tri-Cities,Chrysler,300M,22000,99301-3882,7273916,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2
C_CND_000198,2022-01-17,Angele,0,1700000,Ryder Truck Rental and Leasing,Ford,Mustang,22000,06457-3834,8283096,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2
C_CND_000199,2022-01-17,Mathis,1,13500,Saab-Belle Dodge,Dodge,Viper,41000,60504-7114,6784925,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2
C_CND_000200,2022-01-17,Evann,1,1540000,Scrivener Performance Engineering,Jaguar,S-Type,21000,38701-8047,7826082,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2
C_CND_000201,2022-01-17,Gael,1,1300000,Star Enterprises Inc,Mercedes-B,SLK,26000,99301-3882,6471180,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2
C_CND_000202,2022-01-17,Zoe,1,960000,Race Car Help,Mercedes-B,E-Class,31000,78758-7841,8928940,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2
C_CND_000203,2022-01-17,Zoey,1,13500,Ryder Truck Rental and Leasing,Pontiac,Grand Am,19000,06457-3834,7428074,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2
C_CND_000204,2022-01-17,Aarav,1,1810000,Saab-Belle Dodge,Saturn,LW,13000,60504-7114,8948624,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2
C_CND_000205,2022-01-17,Mathis,1,1130000,Ryder Truck Rental and Leasing,Saturn,SC,33000,06457-3834,7941618,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2
C_CND_000206,2022-01-19,Jaylin,1,1090000,Motor Vehicle Branch Office,Mercury,Sable,61000,78758-7841,7356041,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2
C_CND_000207,2022-01-19,Jaylyn,1,500000,Nebo Chevrolet,Toyota,Land Cruiser,21000,06457-3834,8854864,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2
C_CND_000208,2022-01-19,Kacper,0,1700000,Race Car Help,Nissan,Maxima,16000,78758-7841,6668924,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2
C_CND_000209,2022-01-19,Kai,1,860000,Ryder Truck Rental and Leasing,Oldsmobile,Bravada,15000,06457-3834,7296907,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2
C_CND_000210,2022-01-19,Brianna,1,13500,Chrysler Plymouth,Volkswagen,Passat,27000,53546-9427,7555872,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2
C_CND_000211,2022-01-19,Brielle,1,2035000,Classic Chevy,Volkswagen,Passat,13500,85257-3102,6327935,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2
C_CND_000212,2022-01-19,Hugo,1,1372500,Suburban Ford,Nissan,Xterra,9250,53546-9427,6171876,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2
C_CND_000213,2022-01-19,Kassandra,1,1800000,Tri-State Mack Inc,Ford,Mustang,31000,85257-3102,8997806,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2
C_CND_000214,2022-01-19,Abdul,1,1250000,Star Enterprises Inc,Volkswagen,Passat,32000,99301-3882,7104776,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2
C_CND_000215,2022-01-19,Abdullah,1,1175000,Suburban Ford,Volvo,S40,29500,53546-9427,8210697,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2
C_CND_000216,2022-01-21,Jazlyn,1,1100000,New Castle Ford Lincoln Mercury,Mercury,Villager,14000,60504-7114,8717945,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2
C_CND_000217,2022-01-21,Jazmin,1,1315000,Pars Auto Sales,Nissan,Frontier,18501,38701-8047,6719698,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2
C_CND_000218,2022-01-21,Jazmine,0,480000,Pitre Buick-Pontiac-Gmc of Scottsdale,Acura,RL,17001,99301-3882,8884589,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2
C_CND_000219,2022-01-21,Jennifer,0,423500,Progressive Shippers Cooperative Association No,Mitsubishi,Montero Sport,12500,53546-9427,7091817,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2
C_CND_000220,2022-01-21,Jessica,0,13500,Rabun Used Car Sales,BMW,528i,21000,85257-3102,6053967,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2
C_CND_000221,2022-01-21,Kenneth,1,13500,Saab-Belle Dodge,BMW,528i,62000,60504-7114,7755205,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2
C_CND_000222,2022-01-21,Kevin,1,653000,Scrivener Performance Engineering,Ford,Crown Victoria,11000,38701-8047,6075959,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2
C_CND_000223,2022-01-21,Kieran,1,13500,Star Enterprises Inc,Nissan,Frontier,20000,99301-3882,6579013,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2
C_CND_000224,2022-01-21,Kyle,1,2862000,Suburban Ford,Honda,Accord,21200,53546-9427,6175694,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2
C_CND_000225,2022-01-21,Landon,1,2180000,Tri-State Mack Inc,Toyota,Camry,29000,85257-3102,7778542,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2
C_CND_000226,2022-01-21,Brooke,1,13500,Clay Johnson Auto Sales,Cadillac,Eldorado,17000,78758-7841,8652954,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2
C_CND_000227,2022-01-21,Brooklyn,1,1500000,Diehl Motor CO Inc,Lexus,ES300,27000,06457-3834,8165932,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2
C_CND_000228,2022-01-21,Cali,1,1190000,Enterprise Rent A Car,Volvo,S40,36000,60504-7114,8439749,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2
C_CND_000229,2022-01-21,Chanel,0,920000,Gartner Buick Hyundai Saab,Lincoln,Navigator,19000,38701-8047,6548543,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2
C_CND_000230,2022-01-21,Charlotte,1,320000,Hatfield Volkswagen,Nissan,Frontier,18000,99301-3882,7638367,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2
C_CND_000231,2022-01-21,Oliver,1,690000,Chrysler Plymouth,Chevrolet,Prizm,15000,53546-9427,6042502,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2
C_CND_000232,2022-01-21,Owen,1,13500,Diehl Motor CO Inc,Toyota,Tacoma,24000,06457-3834,7856638,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2
C_CND_000233,2022-01-21,Tomy,1,905000,Rabun Used Car Sales,Nissan,Sentra,16000,85257-3102,7774440,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2
C_CND_000234,2022-01-21,Timothe,1,13500,Race Car Help,Ford,Crown Victoria,29000,78758-7841,6944597,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2
C_CND_000235,2022-01-21,Leo,0,1180000,Ryder Truck Rental and Leasing,Pontiac,Bonneville,19000,06457-3834,8669480,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2
C_CND_000236,2022-01-21,Adam,1,800000,Tri-State Mack Inc,Mercedes-B,CL500,22000,85257-3102,6063129,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2
C_CND_000237,2022-01-21,Aditya,1,1225000,U-Haul CO,Dodge,Viper,23500,78758-7841,6972050,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2
C_CND_000238,2022-01-21,Adrian,0,1200000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Galant,36000,06457-3834,8725531,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2
C_CND_000239,2022-01-21,Ahmed,1,13500,C & M Motors Inc,Pontiac,Bonneville,19000,60504-7114,7853364,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2
C_CND_000240,2022-01-21,Mathis,1,1350000,Star Enterprises Inc,Toyota,Tacoma,53000,99301-3882,6090926,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2
C_CND_000241,2022-01-23,Jimena,1,426000,Race Car Help,Cadillac,Escalade,28000,78758-7841,6059431,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2
C_CND_000242,2022-01-23,Jocelyn,1,1447500,Ryder Truck Rental and Leasing,Oldsmobile,Silhouette,60750,06457-3834,7474014,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2
C_CND_000243,2022-01-23,Alana,1,770000,Suburban Ford,Chevrolet,Prizm,42000,53546-9427,6410028,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2
C_CND_000244,2022-01-23,Leo,1,1610000,Buddy Storbeck's Diesel Service Inc,Cadillac,Eldorado,31000,06457-3834,6249100,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2
C_CND_000245,2022-01-23,Chelsea,0,1540000,Iceberg Rentals,Ford,Contour,62000,53546-9427,7798861,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2
C_CND_000246,2022-01-23,Chloe,1,1285000,McKinney Dodge Chrysler Jeep,Mercedes-B,S-Class,39500,85257-3102,6712658,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2
C_CND_000247,2022-01-23,Pablo,1,1400000,Enterprise Rent A Car,Toyota,Tacoma,24001,60504-7114,7391292,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2
C_CND_000248,2022-01-23,Matthieu,1,1200000,Scrivener Performance Engineering,Mercedes-B,C-Class,15000,38701-8047,7186099,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2
C_CND_000249,2022-01-23,Aiden,1,1720000,Chrysler of Tri-Cities,Nissan,Quest,19000,99301-3882,7445427,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2
C_CND_000250,2022-01-23,Mary,0,600000,U-Haul CO,Volkswagen,Golf,35000,78758-7841,6723919,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2
C_CND_000251,2022-01-24,Johanna,1,457000,Saab-Belle Dodge,Hyundai,Sonata,21000,60504-7114,7019166,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2
C_CND_000252,2022-01-24,Leon,1,2450000,C & M Motors Inc,Nissan,Altima,20000,60504-7114,8939266,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2
C_CND_000253,2022-01-24,Christina,1,1975000,Motor Vehicle Branch Office,Ford,Ranger,18500,78758-7841,6711152,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2
C_CND_000254,2022-01-24,Gwendoline,0,860000,Star Enterprises Inc,Chevrolet,Corvette,45000,99301-3882,6628315,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2
C_CND_000255,2022-01-24,Alex,1,944000,Classic Chevy,Oldsmobile,Silhouette,12000,85257-3102,8350736,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2
C_CND_000256,2022-01-26,Joselyn,1,1135000,Scrivener Performance Engineering,Chevrolet,Prizm,21500,38701-8047,7134389,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2
C_CND_000257,2022-01-26,Leonardo,0,2210000,Capitol KIA,Volvo,S40,17000,38701-8047,8387204,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2
C_CND_000258,2022-01-26,Dakota,1,316000,Nebo Chevrolet,Chevrolet,Corvette,46000,06457-3834,8530223,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2
C_CND_000259,2022-01-26,Malik,1,1151000,Suburban Ford,Toyota,Corolla,41100,53546-9427,7658291,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2
C_CND_000260,2022-01-26,Alexander,1,1385000,Clay Johnson Auto Sales,Toyota,RAV4,22500,78758-7841,7810244,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2
C_CND_000261,2022-01-27,Julia,0,700000,Star Enterprises Inc,Mercury,Grand Marquis,9000,99301-3882,8364023,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2
C_CND_000262,2022-01-27,Juliana,1,1542000,Suburban Ford,Chevrolet,Cavalier,20200,53546-9427,7546455,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2
C_CND_000263,2022-01-27,Julianna,0,962000,Tri-State Mack Inc,Nissan,Maxima,59000,85257-3102,6194175,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2
C_CND_000264,2022-01-27,Juliet,1,1290000,U-Haul CO,Volvo,S70,22000,78758-7841,7025992,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2
C_CND_000265,2022-01-27,Lev,1,2250000,Chrysler of Tri-Cities,Subaru,Outback,57000,99301-3882,8108037,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2
C_CND_000266,2022-01-27,Levi,0,2155000,Chrysler Plymouth,Chevrolet,Corvette,25500,53546-9427,8672450,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2
C_CND_000267,2022-01-27,Liam,1,13500,Classic Chevy,Acura,RL,18000,85257-3102,7085492,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2
